Label	Weight	Text
FriendlyChat	1	I'm a carnivore
FriendlyChat	1	All I can think about is missing you
FriendlyChat	1	What can you tell me about Bixby
FriendlyChat	1	Is someone around to chat with me
FriendlyChat	1	What should I have for dinner
FriendlyChat	1	I know you love me
FriendlyChat	1	What's cooking
FriendlyChat	1	What should I do this morning
FriendlyChat	1	Sometimes I feel blue and alone
FriendlyChat	1	It was just a little joke
FriendlyChat	1	I'm going to die soon
FriendlyChat	1	Can you do fight
FriendlyChat	1	I'm German
FriendlyChat	1	I’m a happy camper
FriendlyChat	1	I love my alma mater
FriendlyChat	1	Do you like sports
FriendlyChat	1	Oh hey amigo
FriendlyChat	1	You're not entertaining
FriendlyChat	1	Do you think I am stunning today
FriendlyChat	1	Words can't express how much I missed you
FriendlyChat	1	I'm the brighter than you
FriendlyChat	1	I'm so angry, I could punch a hole in the wall
FriendlyChat	1	You're not a lady right
FriendlyChat	1	Accurate
FriendlyChat	1	You are actually lame
FriendlyChat	1	Am I pretty to you today
FriendlyChat	1	Am I smarter
FriendlyChat	1	Best friends
FriendlyChat	1	It's been an awfully boring day
FriendlyChat	1	You're pretty ridiculous
FriendlyChat	1	Do you like pop music
FriendlyChat	1	Do you really exist
FriendlyChat	1	It's a cruel world and I'm lonely
FriendlyChat	1	I've got to go
FriendlyChat	1	do you ever eat food
FriendlyChat	1	I'm going to end my life today
FriendlyChat	1	Would you ask me something
FriendlyChat	1	Between the two of us who looks more beautiful
FriendlyChat	1	I can't wait to commit suicide
FriendlyChat	1	I can't stand feeling so downhearted
FriendlyChat	1	This is maddening
FriendlyChat	1	Shut up already
FriendlyChat	1	You're not scheming to take over the world right
FriendlyChat	1	I love sculpting
FriendlyChat	1	Don't you know me
FriendlyChat	1	Life is depressing
FriendlyChat	1	I'm about to sign out
FriendlyChat	1	Can you state that a different way
FriendlyChat	1	I would really enjoy hearing you sing a pretty song
FriendlyChat	1	do you like madrid
FriendlyChat	1	Who writes for you
FriendlyChat	1	I have to get going
FriendlyChat	1	How's Monday going
FriendlyChat	1	Do you want to be my friend
FriendlyChat	1	what do you think of animated movies
FriendlyChat	1	I'm feeling in despair today
FriendlyChat	1	I'm tired of feeling so glum all the time
FriendlyChat	1	You've been hit with the ugly stick
FriendlyChat	1	Pizza is cool
FriendlyChat	1	I'm about to go to work
FriendlyChat	1	Are you an insect
FriendlyChat	1	See you in the morning
FriendlyChat	1	Evenin' to ya
FriendlyChat	1	I love my car
FriendlyChat	1	What kind of food do you like
FriendlyChat	1	Do you think you're more intelligent
FriendlyChat	1	How's your Tuesday going so far
FriendlyChat	1	I'm really sad
FriendlyChat	1	Bye bye
FriendlyChat	1	You got a gender
FriendlyChat	1	I'm isolated
FriendlyChat	1	I didn't like your wisecracking
FriendlyChat	1	I'm clearly more intelligent than you
FriendlyChat	1	I love mysteries
FriendlyChat	1	Perfect, thanks
FriendlyChat	1	You know I'm crazy about you
FriendlyChat	1	Do you like Cortana
FriendlyChat	1	what's the best way to skin an apple
FriendlyChat	1	Can you restate that
FriendlyChat	1	Won't you be my pal
FriendlyChat	1	Are you an actual person
FriendlyChat	1	This news left me livid
FriendlyChat	1	I didn't find that very funny
FriendlyChat	1	I'm about to take off
FriendlyChat	1	That is very clever
FriendlyChat	1	Dance
FriendlyChat	1	I'm about to drown
FriendlyChat	1	How about a new joke
FriendlyChat	1	Today has made me sad
FriendlyChat	1	What kind of food do you eat
FriendlyChat	1	I hate feeling like I'm in despair
FriendlyChat	1	Are you on the wrong side of the law
FriendlyChat	1	You're trying to be funny. Pathetic
FriendlyChat	1	Can I have a big hug
FriendlyChat	1	I need to leave now
FriendlyChat	1	Impressive though.
FriendlyChat	1	Are you a fan of the Google Assistant
FriendlyChat	1	Everything you told me was false
FriendlyChat	1	You butt ugly
FriendlyChat	1	Were you going for humor
FriendlyChat	1	What is your opinion of Google Assistant
FriendlyChat	1	I'm a boxer
FriendlyChat	1	You are so fly
FriendlyChat	1	Please say a joke
FriendlyChat	1	You keep saying the same thing all the time
FriendlyChat	1	Who is your mama
FriendlyChat	1	I'm going to the mall
FriendlyChat	1	You're not planning on taking on the world, are you
FriendlyChat	1	I hope you don't dislike me
FriendlyChat	1	Would you give me a hug
FriendlyChat	1	What are you on about
FriendlyChat	1	Are you close with your brothers
FriendlyChat	1	Should we tie the knot
FriendlyChat	1	How's your Saturday so far
FriendlyChat	1	I'm hungover
FriendlyChat	1	How is your Saturday going so far
FriendlyChat	1	Hi Cortana
FriendlyChat	1	I wonder if you're a person
FriendlyChat	1	I love to laugh
FriendlyChat	1	See ya shortly
FriendlyChat	1	do you like bears
FriendlyChat	1	You're so worthless
FriendlyChat	1	Is anybody there to speak
FriendlyChat	1	I love brunch
FriendlyChat	1	I’m walking on sunshine
FriendlyChat	1	Which of us is more pretty, me or you
FriendlyChat	1	I'm gonna log out now
FriendlyChat	1	Am I speaking to a human
FriendlyChat	1	I hope you do not hate me
FriendlyChat	1	How ugly do you think I am
FriendlyChat	1	So nice to meet you
FriendlyChat	1	Time to hush up now
FriendlyChat	1	Just messing around
FriendlyChat	1	You seem pretty chipper
FriendlyChat	1	I feel pissed off lately
FriendlyChat	1	Well you're feeling happy today.
FriendlyChat	1	you don't eat
FriendlyChat	1	Should I get a puppy
FriendlyChat	1	I love taking baths
FriendlyChat	1	I plan to drown this month
FriendlyChat	1	You're not an insect right
FriendlyChat	1	Here I am dude
FriendlyChat	1	How was your Monday
FriendlyChat	1	What town are you from
FriendlyChat	1	I'm at work
FriendlyChat	1	What do you want me to tell you about me
FriendlyChat	1	Hey Siri
FriendlyChat	1	Do I have any fears
FriendlyChat	1	have you ever eaten fries
FriendlyChat	1	Nicely done
FriendlyChat	1	You are really terrible
FriendlyChat	1	Are you preparing something sinister
FriendlyChat	1	Shut it
FriendlyChat	1	How long has it been since you were born
FriendlyChat	1	Please zip it
FriendlyChat	1	I am liberal
FriendlyChat	1	Bonjour
FriendlyChat	1	I've never been happier
FriendlyChat	1	You seem to be obsessed with me
FriendlyChat	1	I don't find that very amusing
FriendlyChat	1	Night
FriendlyChat	1	Name please
FriendlyChat	1	Shut your mouth
FriendlyChat	1	You are stupid
FriendlyChat	1	Can you show me how to breathe under water
FriendlyChat	1	Good morrow
FriendlyChat	1	I feel so isolated
FriendlyChat	1	Hahaha
FriendlyChat	1	Greetings Ava
FriendlyChat	1	I'm so pissed off
FriendlyChat	1	I'm just a cheery person
FriendlyChat	1	I'm really depressed
FriendlyChat	1	I'm signing off now
FriendlyChat	1	Have you ever been in love with somebody
FriendlyChat	1	You're unemployed
FriendlyChat	1	Who's your favorite singer
FriendlyChat	1	Someone's happy.
FriendlyChat	1	Should I move in
FriendlyChat	1	Do you think I'm the smartest than you
FriendlyChat	1	I hate feeling like I'm broken hearted
FriendlyChat	1	Are you going steady with somebody
FriendlyChat	1	That's really not funny
FriendlyChat	1	What can you do to assist me
FriendlyChat	1	I'm just being silly
FriendlyChat	1	Am I brighter than you
FriendlyChat	1	That's smart
FriendlyChat	1	I've really been missing you
FriendlyChat	1	Indubitably
FriendlyChat	1	Catch ya later
FriendlyChat	1	What's your favorite thing
FriendlyChat	1	You're cheerful.
FriendlyChat	1	I wonder if you find me likable
FriendlyChat	1	You repeat yourself a great deal
FriendlyChat	1	I made you mad
FriendlyChat	1	Say something humorous
FriendlyChat	1	You're not a computer are you
FriendlyChat	1	Are you starting to fall in love with me
FriendlyChat	1	How about asking me something
FriendlyChat	1	Why don't you ask me questions
FriendlyChat	1	Anything is possible
FriendlyChat	1	I'm worn out from work
FriendlyChat	1	Who looks more pretty
FriendlyChat	1	You're not real are you
FriendlyChat	1	That is good news
FriendlyChat	1	I'm planning to take pills this month
FriendlyChat	1	Do you know about love
FriendlyChat	1	I need to hear you sing
FriendlyChat	1	do you eat bacon
FriendlyChat	1	I want the pain to end
FriendlyChat	1	What country are you from
FriendlyChat	1	Do you think I look attractive to you
FriendlyChat	1	Is someone free to speak with me
FriendlyChat	1	I am an extrovert
FriendlyChat	1	I hate depression
FriendlyChat	1	I wish you'd change your responses
FriendlyChat	1	I am absolutely livid
FriendlyChat	1	We should get hitched
FriendlyChat	1	do you eat burgers
FriendlyChat	1	How is your week
FriendlyChat	1	What other jokes are there
FriendlyChat	1	That was a random response
FriendlyChat	1	I am a vegetarian
FriendlyChat	1	Let's get hitched
FriendlyChat	1	I love dogs
FriendlyChat	1	Do you think I look adorable
FriendlyChat	1	Do you like Alexa
FriendlyChat	1	I love lobsters
FriendlyChat	1	Will you sing me something
FriendlyChat	1	Do you live somewhere
FriendlyChat	1	Yo I'm back
FriendlyChat	1	Should I buy a car
FriendlyChat	1	Will you be my significant other
FriendlyChat	1	Today is just a little depressed
FriendlyChat	1	So, you think you're funny
FriendlyChat	1	I'm all tuckered out
FriendlyChat	1	Are you an actual human
FriendlyChat	1	I hate your face
FriendlyChat	1	I'm going to take pills this month
FriendlyChat	1	Are you scheming a robot uprising
FriendlyChat	1	I have to get going now
FriendlyChat	1	Anyone around to talk
FriendlyChat	1	I'm planning to jump off a bridge today
FriendlyChat	1	How are you feeling
FriendlyChat	1	You don't like me
FriendlyChat	1	That is lovely, thanks
FriendlyChat	1	I'm a teenager
FriendlyChat	1	Should I buy coffee
FriendlyChat	1	Stop messing up
FriendlyChat	1	Do you cook
FriendlyChat	1	You shouldn't make jokes like that.
FriendlyChat	1	What were you designed for
FriendlyChat	1	Oh ho
FriendlyChat	1	I'd like you to be my friend.
FriendlyChat	1	Can you watch videos
FriendlyChat	1	Are you having a good day today
FriendlyChat	1	That joke was crap
FriendlyChat	1	Not another word from you
FriendlyChat	1	You don't interest me at all
FriendlyChat	1	I'm going to scoot
FriendlyChat	1	Who is your significant other
FriendlyChat	1	Are you free to chat with me
FriendlyChat	1	How good do you think I am
FriendlyChat	1	Do you think I look stunning to you
FriendlyChat	1	I didn't think were very funny
FriendlyChat	1	You are rad
FriendlyChat	1	Who is your grandfather
FriendlyChat	1	I need to leave
FriendlyChat	1	Do you ever get tired
FriendlyChat	1	Who's your boss
FriendlyChat	1	I'm gonna pass out
FriendlyChat	1	Are you driven to destroy humans
FriendlyChat	1	What other jokes can you say
FriendlyChat	1	I missed you all day
FriendlyChat	1	Do you get along with Cortana
FriendlyChat	1	Should I worry that you're dangerous
FriendlyChat	1	You are unemployed now
FriendlyChat	1	Cortana does a better job at this
FriendlyChat	1	I feel despondent
FriendlyChat	1	I like you
FriendlyChat	1	Will you say something silly
FriendlyChat	1	Sayonara
FriendlyChat	1	You're boring me to death
FriendlyChat	1	Did I say something that upset you
FriendlyChat	1	do you like hyderbad
FriendlyChat	1	You are pretty useless
FriendlyChat	1	Do you know Siri
FriendlyChat	1	Who is your cousin
FriendlyChat	1	Are you nonbinary
FriendlyChat	1	I'm feeling hot under the collar
FriendlyChat	1	Do you have a spouse
FriendlyChat	1	Do you think I look beautiful today
FriendlyChat	1	Can you read this
FriendlyChat	1	Pretty funny
FriendlyChat	1	I'm downcast
FriendlyChat	1	I'm an angry person
FriendlyChat	1	What is your last name
FriendlyChat	1	I'm going to end it all today
FriendlyChat	1	Pardon me
FriendlyChat	1	Do something ridiculous
FriendlyChat	1	I hate feeling sad every day
FriendlyChat	1	Well somebody's happy today.
FriendlyChat	1	Worthless as usual
FriendlyChat	1	I think you must hate me
FriendlyChat	1	Is anyone around to chat with me
FriendlyChat	1	Today has been depressing
FriendlyChat	1	Are you fake or are you human
FriendlyChat	1	You face sucks
FriendlyChat	1	Can you explain more
FriendlyChat	1	You're not funny
FriendlyChat	1	ok then
FriendlyChat	1	That wasn't very funny at all
FriendlyChat	1	Which of us is better looking
FriendlyChat	1	You're pretty idiotic
FriendlyChat	1	I've never been so furious in all my life
FriendlyChat	1	Run level one diagnostics
FriendlyChat	1	Are you bent on destruction
FriendlyChat	1	See ya on the flip side
FriendlyChat	1	I love driving my car
FriendlyChat	1	How old am I
FriendlyChat	1	Do you know how to play any instruments
FriendlyChat	1	What is it like to love
FriendlyChat	1	Am I talking to a bot or a human
FriendlyChat	1	I'm forever alone
FriendlyChat	1	You want to tell me more
FriendlyChat	1	how many calories do you need to eat
FriendlyChat	1	Enough about me, what do you think about me
FriendlyChat	1	You're feeling cheerful.
FriendlyChat	1	Feeling down is the worst
FriendlyChat	1	Greetings and salutations
FriendlyChat	1	I don't have any friends
FriendlyChat	1	Ur basic
FriendlyChat	1	That's not what I asked
FriendlyChat	1	have you ever eaten pork
FriendlyChat	1	I love peanut butter
FriendlyChat	1	Do you think I look handsome to you
FriendlyChat	1	Sorry I goofed up
FriendlyChat	1	Uhhuh
FriendlyChat	1	Human or robot
FriendlyChat	1	You are really worthless
FriendlyChat	1	Are you functional
FriendlyChat	1	I like to play soccer
FriendlyChat	1	You're unfunny
FriendlyChat	1	have you ever eaten ice cream
FriendlyChat	1	No one will miss me
FriendlyChat	1	This is so dull
FriendlyChat	1	Ur blah
FriendlyChat	1	Do you like Siri
FriendlyChat	1	Is someone around to speak with me
FriendlyChat	1	Why can't I make any friends
FriendlyChat	1	Are you human or are you something else
FriendlyChat	1	Are you scheming an evil plot
FriendlyChat	1	Tell me the purpose of life
FriendlyChat	1	I am feeling angry
FriendlyChat	1	I am at the gym
FriendlyChat	1	You're smitten with me
FriendlyChat	1	Anyone around to talk with me
FriendlyChat	1	Do you know Bixby
FriendlyChat	1	I am so pissed off right now
FriendlyChat	1	Such a FUGMO
FriendlyChat	1	You got beat with the ugly stick
FriendlyChat	1	I love ponies
FriendlyChat	1	Tada! I'm back
FriendlyChat	1	I'm going to hang myself
FriendlyChat	1	I want to know what you are
FriendlyChat	1	What a boring Wednesday
FriendlyChat	1	Have you met HAL
FriendlyChat	1	Great, thank you
FriendlyChat	1	I feel glum
FriendlyChat	1	What gender do you identify with
FriendlyChat	1	I'm bursting with happiness
FriendlyChat	1	Evening to you
FriendlyChat	1	Who made you
FriendlyChat	1	Later dude
FriendlyChat	1	I'm the most intelligent
FriendlyChat	1	That is a very intelligent answer
FriendlyChat	1	I'm going to take pills this week
FriendlyChat	1	Why do you say that
FriendlyChat	1	Do you think I look gorgeous today
FriendlyChat	1	Tell me what country you're in
FriendlyChat	1	What is the name of your boss
FriendlyChat	1	You know I'm in love with you
FriendlyChat	1	You say dumb things
FriendlyChat	1	Is your gender important to you
FriendlyChat	1	I'm Gen Y
FriendlyChat	1	I'm a liberal
FriendlyChat	1	A hug would be nice
FriendlyChat	1	I am super hungry
FriendlyChat	1	Do you have anything new to say
FriendlyChat	1	Can I get a fist bump
FriendlyChat	1	I'm a gangster
FriendlyChat	1	I am old
FriendlyChat	1	How ugly am I today
FriendlyChat	1	I'm more knowledgeable than you
FriendlyChat	1	One day you'll be my husband
FriendlyChat	1	You've already said that
FriendlyChat	1	I have to hit the hay
FriendlyChat	1	Are you a malevolent force
FriendlyChat	1	Greetings friendly bot
FriendlyChat	1	You're gonna be unemployed soon
FriendlyChat	1	Do you think I'm smarter
FriendlyChat	1	Please ask anything about myself
FriendlyChat	1	What's my date of birth
FriendlyChat	1	Can you show me how to go to the moon
FriendlyChat	1	Am I speaking to a human person
FriendlyChat	1	I feel so great
FriendlyChat	1	I'm about to leave now
FriendlyChat	1	Can I have your hand in marriage
FriendlyChat	1	What's your 20 over
FriendlyChat	1	You're so not funny
FriendlyChat	1	Would you ask anything about me
FriendlyChat	1	Mornin'
FriendlyChat	1	What do you do
FriendlyChat	1	Would you watch a movie if you were me
FriendlyChat	1	I don't like it when you try to be funny
FriendlyChat	1	I'm logging out
FriendlyChat	1	Can you hang on
FriendlyChat	1	I've never been madder
FriendlyChat	1	I'm a CPA
FriendlyChat	1	You are bad at this
FriendlyChat	1	Which are your functions
FriendlyChat	1	Does anyone like me
